cust_no,ltv
0x3b9b29d7,95464.62462074577
0xb2d14c5e,127416.32433957375
0xb2d279b4,73908.93987385837
0xb2d3c3a8,127782.7348415576
0xb2d15f7e,3974.984283283336
0xb2d78bfd,1940956.589577145
0xb2d1c6f2,77341.16929710527
0xb2d086be,190751.02813556066
0xb2d591b4,91232.2844022127
0xb2d55d7f,992980.4732037821
0xb2d37c92,3866.278774061576
0xb2d4eed9,159475.7548296227
0xb2d3a017,2240686.4438055605
0xb2d63333,7980.992231938854
0xb2d3c74d,10909.802840188318
0xb2d3edcc,5183717.193512712
0xb2d8d8e2,420653.735615684
0xb2d1104c,279400.4295060492
0x3b9adcd0,8626415.693296656
0xb2d43bc6,8929.02382050801
0xb2d0f450,224988.48808652564
0xb2d3682e,49203.016781520055
0xb2d580cb,115024.46971432128
0xb2d5d747,1443.4218409618297
0xb2d38466,45699.08845027448
0xb2d48525,43054.2311849613
0xb2d64545,114024.16440003252
0xb2d6beb3,8006.458312015761
0xb2d33978,113.38963460858695
0xb2d6c417,1132626.1673797632
0xb2d3a566,332818.880638022
0xb2d6ccd5,97566741.41890004
0xb2d8e2f9,83863.5654530034
0xb2d19ff5,61100.60195856813
0xb2d65b05,217539.72901564487
0xb2d4b420,47918.747799424906
0xb2d299af,56335.29437849579
0xb2d5dbe2,2638929.978712078
0xb2d240db,28.57929084397487
0xb2d591e4,5849.693053331858
0xb2d1774b,35217.2114661238
0xb2d2f7f3,1835681.3058707665
0xb2d304e6,705315.815597839
0xb2d24642,747.8035272239603
0xb2d1b25e,435303.6844448318
0xb2d07d07,663064.2365666538
0xb2d78f09,65137.67790019136
0xb2d31530,138907.08642161282
0xb2d2613f,309237.17212947045
0x3b9b36a0,5928.32621250991
0xb2d57eaf,149150.7446543486
0xb2d25eff,5159595.664902786
0xb2d31098,43197.9597264443
0xb2d2dfab,508921.703312514
0xb2d33c00,26786.339851155877
0xb2d13c38,66418.61868002434
0xb2d5ba34,56406.41335652414
0xb2d42c54,83299.28156292807
0xb2d21ea3,514684.15232448524
0xb2d3aff5,267139.4096647321
0xb2d68b98,16339.637933287051
0xb2d60afe,16096.644481624367
0xb2d3aabb,48155.377701174926
0xb2d473b2,159231.99252370698
0xb2d121c5,54936.55554315716
0xb2d6dd2e,335718.63083292893
0xb2d2134e,34222.14571312492
0xb2d1a6c4,56593.861734616316
0xb2d17d2d,130418.66244010514
0xb2d2620b,530569.269673086
0xb2d33237,14618.601877983752
0xb2d17988,47275.996094918504
0xb2d54c24,21035631.906799905
0xb2d8ecb3,719188.1524857454
0xb2d68cd9,696.1703479535813
0xb2d17c76,2111064.8369851895
0xb2d5ae07,5416.654178232555
0xb2d1b3d2,30283.854917783665
0xb2d1f5de,33783.28769869177
0xb2d0daac,71741.97612877906
0xb2d3cab3,47370.43816184033
0xb2d3b8da,41429.93634922284
0xb2d3070b,16300.780526964667
0xb2d217e6,842905.6000186757
0xb2d3c94b,2428999.436958099
0x3b9b2878,430033.0781448814
0xb2d68ff1,39704.17341603607
0xb2d5e917,229985.69149618433
0xb2d10fb0,835898.7817319682
0xb2d4717e,35066.70198733857
0xb2d4d1b4,1919.4779783671238
0xb2d24c24,1768916.5430091168
0xb2d0acad,105342.70519668961
0xb2d13269,55519.38992284279
0xb2d171b7,425058.2840155759
0xb2d8c490,283853.73248194356
0xb2d6e51a,14467.420448176425
0xb2d4e987,5200292.201370364
0xb2d815c7,12787133.812332576
0xb2d5bd19,101450.40458326436
0xb2d6452d,89771.66578395224
0xb2d20d57,48523.836946652875
0xb2d205e0,265991.74273242685
0xb2d21417,140041.15968540366
0x3b9b482b,40259.87464148654
0xb2d209e5,32813.18684875265
0xb2d62a00,1.3490963578164565
0xb2d5774a,95080.33561948877
0x3b9adfa6,3631017.5457855603
0xb2d06915,8176.116124967303
0xb2d6947a,35021.80974712549
0xb2d61b21,4169.412345625819
0xb2d3a9bc,11463.370038141304
0xb2d5d3f6,63595.6866080224
0xb2d40dbe,29742.123074173654
0xb2d6b604,641785.6045715918
0xb2d09fb4,882923.6970342506
0xb2d6b84a,3.764784272570002
0xb2d2b19a,87247.52003298761
0xb2d0ccde,65518.6631865529
0xb2d8d045,202534.53462779513
0xb2d8c628,2540.8373236990165
0xb2d2d13b,396577.6842586217
0xb2d6d8ea,79808.42735424121
0xb2d4b8d9,1236526.2573654396
0xb2d6e1f3,3046155.644201745
0xb2d07ff8,76225.98656979088
0xb2d26259,50817.9589267374
0xb2d3fef1,1404582.2670233615
0xb2d3a83c,101741.50716895558
0xb2d236d9,15259.638906982953
0xb2d1e8a6,220876.70880859537
0xb2d357c0,6942.0630710185915
0xb2d6321c,65972.77817099339
0xb2d1a63d,8296312.222713405
0xb2d44c58,9.389795385149792
0xb2d06ace,39964.50708606312
0xb2d592bf,336248.3474047206
0xb2d6c2ca,36313.79018810208
0xb2d1c887,5571.656889447575
0xb2d6b1cf,4200.820154428073
0xb2d11d72,27021.282755314507
0xb2d763d7,96023.4185073121
0xb2d5a59d,738354.6719822551
0xb2d39921,9245.552589571435
0xb2d6428a,943026.9784698142
0xb2d6db3c,1052267.8247420855
0xb2d26a54,1658214.8011271788
0xb2d6d6f5,365440.656505823
0xb2d354f9,464109.26996606105
0xb2d4155f,9515.31141712943
0xb2d0a5ba,48196.62592004541
0xb2d54d23,1098654.287233612
0xb2d0d275,245934.04557175888
0xb2d39f06,40939.43064926852
0xb2d30c69,335359.1147417046
0xb2d62145,406873.5421648867
0xb2d83a0f,10.98009153394653
0xb2d635d9,1376.4011772085678
0xb2d3c165,75481.83401432684
0xb2d52b54,193029.7104411962
0xb2d107b8,279926.1226030988
0xb2d23112,4933.068670617455
0xb2d1fc6e,48273.72550648287
0xb2d20cee,311866.74100738385
0xb2d170b2,347316.82521492126
0xb2d7007d,4757.469690800862
0xb2d212b5,42901.667975381504
0xb2d63eeb,2205332.9780549807
0x3b9b4591,466609.57226136996
0xb2d21429,38807.3677473728
0xb2d3fe7f,185063.63601221284
0xb2d4aa2d,689605.1733115132
0xb2d074b8,96281.68542809953
0xb2d6a0b3,915972.6012911092
0xb2d24ace,63700.1872672256
0xb2d291c9,9600.894389170875
0xb2d5bdf7,526157.9760497042
0xb2d3b0dc,1.2673456198620507
0x3b9af1ac,6909702.99742875
0x3b9b32ad,22057.302594552886
0xb2d574a1,431989.4242152903
0xb2d48270,2625.840590440323
0xb2d5ed8e,35516.37767487682
0xb2d30414,325257.6558693824
0xb2d690d2,220793.3308174237
0xb2d6ba66,423996.456595243
0xb2d54e3a,191127.61643901397
0x3b9b4639,371646.61531683384
0xb2d1a100,97222.40075866919
0xb2d1fb09,1480279.9719449624
0xb2d1e8c7,417638.49540032074
0xb2d25107,246056.48980570494
0xb2d6cb55,1269472.8710321602
0xb2d1d895,553712.3202471612
0xb2d62fca,15809.59730105265
0xb2d281b8,919378.8585696004
0xb2d55434,77653.58094498652
0xb2d117b4,64532.999396145795
0xb2d3c330,74805.7220059051
0xb2d2bc95,1256757.140594792
0x3b9b3664,89909.84828957943
0xb2d24bca,90441.77930011024
0xb2d6abb1,252831.56590203737
0xb2d20f9a,36629.60237034511
0xb2d2e6e9,180487.76324064654
0xb2d814e9,92042.59331680264
0xb2d78771,12817.71170153935
0xb2d18f87,16999.97181939413
0xb2d1948e,372960.1451725271
0xb2d19968,284312.43575101334
0xb2d56df9,369501.42054246395
0xb2d79044,64821.18840852196
0xb2d3db09,692164.4606594801
0xb2d65d51,916893.9984552411
0xb2d42501,6715.779853724864
0xb2d14fdc,10799.87383668778
0xb2d6a0b0,532637.7272178838
0xb2d6b532,180066.78481518987
0xb2d5b1e5,215160.3173287362
0xb2d8ed52,1108727.9280170088
0xb2d391f8,37203.70927009447
0xb2d69084,195245.8696941009
0xb2d3ccb7,156352.45404192523
0xb2d59ba7,107498.60287233679
0xb2d6b8ce,52694.49402031622
0xb2d579ff,1448319.3625854154
0xb2d380b8,13436.891969210297
0xb2d23ffa,17749969.264211457
0xb2d6bb3e,84686.96693721793
0xb2d78372,33044.39689567364
0xb2d4e186,5534274.407275849
0xb2d6227a,78363.20021877337
0xb2d65037,16395.684857728767
0xb2d40fe0,6527.720877131486
0xb2d5978d,5524523.875353528
0x3b9b259f,87621.21555811253
0xb2d4339b,114789.98355789707
0xb2d65247,27356.889467798555
0xb2d39b25,347156.67647298326
0xb2d1882e,663574.3411750421
0xb2d226d1,1082689.9778554733
0xb2d0d4ac,1621716.1494286498
0xb2d257a0,30841.204987005323
0xb2d6e1de,499774.8021358014
0xb2d5fbad,65970.59363498671
0xb2d18702,10039164.74391966
0xb2d343cb,2254.221197146054
0x3b9b2fa1,3663434.077417521
0xb2d1ebca,66993.46643808897
0xb2d5fb65,472643.22234190226
0xb2d19881,87556.4074575058
0xb2d6ff99,10752.442216674064
0xb2d68f3a,84569.9232085685
0xb2d68bbf,8337.66343304274
0xb2d64bd2,469032.1802220832
0xb2d5e47c,41495.247617438064
0xb2d609cf,68849.97125163079
0xb2d45771,6089549.661736179
0xb2d37ba8,2999.592180614549
0xb2d297cf,2497.954012869663
0xb2d39282,241576.52583812075
0xb2d64431,74716.23555175526
0xb2d6262e,13708.595137339022
0xb2d6427e,81569.54053035029
0xb2d3a011,992920.3441127028
0xb2d2ebba,1649.2167789611499
0xb2d36a0e,2116634.5930105643
0xb2d64977,3390.7088508671995
0xb2d5fce2,121405.4157113875
0xb2d68fd6,229228.46922565685
0xb2d5bae8,1949883.234586303
0xb2d55d22,375541.20266575046
0xb2d2e122,41104.891242722726
0xb2d38e65,31617.83425208933
0xb2d5e3dd,99521.04802363506
0xb2d2bd31,1129419.134543083
0xb2d15288,312065.9651472172
0xb2d65b8c,80237.01449325673
0xb2d2585d,786782.0388304227
0xb2d0a461,34481.024754176884
0xb2d26f07,675555.3506376398
0xb2d6f966,54694.21582531794
0xb2d2b9b9,1923.0899685224956
0xb2d4d3b2,234402.400903977
0xb2d193ef,7022080.112710338
0xb2d22578,92274.30937450628
0xb2d0c609,29109.563049792094
0xb2d58077,2904956.284108657
0xb2d5edc7,47088.75062939024
0xb2d583c8,16166.54263115987
0xb2d10ba8,2347469.98781682
0xb2d63153,471691.2777542872
0xb2d5f5fe,267598.730763762
0xb2d26df0,206845.5838425221
0xb2d5b578,5449.979647900168
0xb2d1dfee,6623214.213616979
0xb2d5d2dc,5372.175951681683
0xb2d0f89d,205300.4128048656
0xb2d0aa61,1469739.0419304701
0xb2d635f4,4120851.393852162
0xb2d23e56,23504.498606996018
0xb2d412ce,2476.229903284248
0xb2d2876d,10601.04153818951
0xb2d65c49,64685.37567707986
0xb2d0e8f2,3120.3883417942816
0x3b9b185b,3764947.386118085
0xb2d184a4,33596.027809864616
0xb2d4b876,14604.002310730526
0xb2d5725e,529597.1604686215
0xb2d2e185,486766.8521127791
0xb2d14961,41380.58575531532
0xb2d5eeff,67948.6556379013
0xb2d39351,124202.51854314895
0xb2d0d962,7392694.0322591895
0xb2d61434,88670.21535595301
0xb2d645b4,107813.56347294981
0xb2d2b0ce,115718.36902853445
0xb2d6bb2f,243058.82982117438
0xb2d5a5be,1233927.451294576
0xb2d303c3,129328.81927927949
0xb2d2bfd7,144968.9316464366
0xb2d295f5,27815.898473369525
0xb2d29f9a,30293.69502587904
0xb2d606db,7744743.145222806
0xb2d0c4dd,1867117.323739683
0xb2d199e6,750434.8689212047
0xb2d4a55c,3453.707198098421
0x3b9ae3e4,61428.7926918917
0xb2d61a3d,80734.27121244627
0xb2d175fe,1429650.6850257795
0xb2d25dd9,65736.38209497817
0x3b9b311b,163562.5346781718
0xb2d1a0c1,50094.94554157326
0xb2d21015,1596380.0530667254
0xb2d2b317,190640.62410362053
0xb2d4708b,164036.48753055237
0xb2d19d31,18384.054391855763
0xb2d4f5ed,19101.63667740168
0xb2d64e7e,361702.2751871003
0xb2d50907,172879.6497392768
0xb2d19d37,6914.25492211577
0xb2d363ab,1114570.4642429743
0xb2d1df25,404677.3509918168
0xb2d55ca1,170120.0464804359
0xb2d68337,2254.059199744322
0xb2d103a7,71515.4587356355
0xb2d5c97c,10048.325107481172
0xb2d56e7a,89428.10962775318
0xb2d33576,163012.40266284454
0xb2d559e6,8619603.42553526
0xb2d487a7,1.550735507983202
0xb2d40455,980383.4655190841
0xb2d6596a,46876.56425007602
0xb2d629cd,26701.28000940566
0xb2d4ac76,739.6996095215243
0xb2d60087,820352.39700002
0xb2d41670,186554.7445950145
0xb2d281a0,6278.280234439189
0xb2d5aca2,2495373.0407958506
0xb2d26742,59329.974414324206
0xb2d6102c,1735256.8114478025
0xb2d52158,131809.024123042
0xb2d3d56c,14092.123225243524
0xb2d6db00,138987.44463021585
0xb2d50361,204374.46256882884
0xb2d4fc23,44723.37068457586
0xb2d391bc,272308.6374795646
0xb2d1fc4d,843053.4388841392
0xb2d37c11,1207.6326366420853
0xb2d53b77,295773.00691687944
0xb2d39216,40866.753381046365
0xb2d377cd,65798.69876378414
0xb2d0f2c4,413815.54175423237
0xb2d55ef6,1684402.2954389323
0xb2d3a689,454446.20954674593
0xb2d6e922,19457.54010352383
0xb2d3e388,23738.715488616053
0xb2d4d991,59277.02579176237
0xb2d5f22c,252.01671661639142
0xb2d4f386,775409.9938993839
0xb2d3beb3,1370992.5353383007
0xb2d3c3f9,2636991.2282534917
0xb2d39a38,203279.0635814647
0xb2d25de8,195.74586482368449
0xb2d2fd57,364235.065546501
0xb2d0c102,95450.01101607074
0xb2d2e91d,289594.60162945604
0xb2d126ab,66366.429072243
0xb2d23fa0,213175.788203066
0xb2d3a38c,477.34603036195205
0xb2d08a36,605918.5471142436
0xb2d21e61,0.5962159745375527
0xb2d2d0ae,282289.52131061326
0xb2d12228,270100.2234665108
0xb2d55a37,292323.4763818729
0xb2d4e96f,1619986.3968658876
0xb2d6b181,69944.61007163291
0xb2d6a032,68000.46251446813
0xb2d0e25f,10923.931246742284
0x3b9b3d9f,268247.87244764477
0xb2d6f1da,74324.03351145354
0xb2d467f1,5255.027884355813
0xb2d15f60,226331.03601451477
0xb2d5ef6e,102742.49292927144
0xb2d6a98c,31356.864023473714
0xb2d6b5c8,1579.079359893264
0xb2d564a2,72293.527433488
0x3b9b2c6b,1800558.0514527303
0xb2d25251,6135.483542840997
0xb2d17f52,71364.2484645859
0xb2d327c6,683.8921195243231
0xb2d5dd3e,737.6487391419246
0xb2d1eb07,78186.94500249643
0xb2d1877d,31794.43773527935
0xb2d535c5,1813039.2440554479
0xb2d63645,9552221.441577643
0xb2d31b3c,24497.629698380937
0xb2d5c679,10939288.760386769
0xb2d2d2e2,1318.8781577852874
0xb2d65859,159056.72614450808
0xb2d43005,24328.51892965303
0xb2d0cbc1,76118.70317896511
0xb2d4f6b9,316293.59039570607
0xb2d5738a,8488712.72806143
0xb2d25926,1047237.0529439028
0xb2d408e1,6467.968546223224
0xb2d062eb,105099.38106275417
0xb2d8e76a,135629.71360764938
0xb2d61a7f,22679.59384550765
0xb2d65466,21246.319977245137
0xb2d34380,616.6582311592309
0xb2d22faa,124205.44822820385
0xb2d88a0a,697270.4434546748
0xb2d5ccbb,141426.470299111
0xb2d386a9,41017.26206825092
0xb2d28d52,4301.007645343789
0xb2d0a03e,127642.95318044067
0xb2d404a6,5166.997903704574
0xb2d5d6ab,193897.37298567206
0xb2d3fc4b,12955.917007191894
0xb2d8a804,6940239.476568651
0xb2d21348,807748.9069206686
0xb2d0d095,3950606.6972503583
0xb2d2a7b9,344076.2619275625
0x3b9af1e2,35105.782279854335
0xb2d16d91,1242025.257356159
0xb2d37ffe,229215.1175028658
0xb2d764b8,278791.1414808503
0xb2d2748f,1900.920687922116
0xb2d48903,181.73282178717957
0xb2d7915e,3.32413588223882e-70
0xb2d531a8,611587.7753198199
0xb2d2ee06,355265.6517597893
0xb2d46d67,173726.01496607505
0xb2d4ebca,42504.05251161591
0xb2d68544,43179.007735840954
0xb2d32df3,35202.93729546222
0xb2d55710,711633.1621766746
0xb2d5e818,18132.612351084434
0xb2d39ea3,129657.93739089777
0xb2d6b7ab,1446.8887072320845
0xb2d425d0,40130.804766177826
0xb2d4446f,126.10046647636725
0xb2d078d8,68946.95774548134
0xb2d683c1,67075.85442192534
0xb2d7ee3a,145686.4327582066
0xb2d2bb75,6056.3803268373795
0x3b9af182,129936.01194794134
0xb2d605e2,4959.983843786533
0xb2d23a6c,411898.4076513372
0xb2d64641,419112.5839571307
0xb2d699c9,3348.72450644455
0xb2d1880a,19064.68367395012
0xb2d823bc,67431.20222264995
0xb2d19263,41644.74381012332
0xb2d18645,489216.93521151086
0xb2d4129e,168406.16821603192
0xb2d5b725,107114.1317128597
0xb2d51e76,87637.42098708203
0xb2d23bb0,638287.4254922849
0xb2d3f61b,329182.17951745144
0xb2d2d3c6,64245.82932701266
0xb2d4f161,156777.42303945273
0xb2d61026,56239.140729144216
0xb2d3b46c,25910.269135202037
0xb2d2527b,27170.64947625559
0xb2d297ab,1176079.1560799722
0xb2d2ad05,18983.596817539496
0xb2d5d7da,119413.24855882747
0xb2d1232a,633393.3939228212
0xb2d5abf1,52700.54026015433
0xb2d36900,0.8494214490406693
0xb2d29532,74368.98738340245
0xb2d11b47,113778.72218050815
0xb2d0e391,7909.792561276133
0xb2d26802,7812428.268558523
0xb2d184f2,157595.6501546916
0xb2d0f7c2,27472.582903605195
0xb2d69fc6,612589.1518536633
0xb2d26be9,156448.1416752457
0x3b9b1a1a,261866.09643276362
0xb2d42480,76198.49838646664
0xb2d26757,72648.70704620694
0xb2d681e4,1377110.01631046
0xb2d29d30,2074.2616569708257
0xb2d5ccc1,68653841.38500363
0xb2d12663,2132572.4132710057
0xb2d28b4b,147996.63195617255
0xb2d638d0,56708.529808061416
0xb2d25b9c,260700.92043224632
0xb2d6bfbb,558279.5448136616
0xb2d2a1f2,13741.398285767113
0xb2d686f7,196311.56272763753
0xb2d6a9b0,90640.27041120995
0xb2d3b280,954329.67944053
0xb2d1e5f4,463067.6159185373
0xb2d0afa7,8958821.800425492
0xb2d584fd,244170.24790014623
0xb2d2bd82,22233.882200581094
0xb2d28a85,1147801.2763433848
0xb2d1043d,69797.18306605525
0xb2d5ba76,36213.02669574409
0x3b9b40ea,131468.66186519386
0xb2d31bcf,5493695.401186437
0xb2d6dfe0,103882.81894633813
0xb2d0e7cc,55559.749776121396
0xb2d308f4,5681138.684179259
0xb2d29601,245003.0168815499
0xb2d3b5fe,5283.406858551465
0xb2d50961,26786.819863812754
0xb2d62a0c,11008.294135591255
0xb2d26445,15473080.438208604
0xb2d3b07f,379.3807655184897
0x3b9b47b9,82403.4919563617
0xb2d31371,417947.403268643
0xb2d29100,224760.10379845934
0xb2d09c8a,29008.56079934726
0xb2d8c3c7,714804.9335169499
0xb2d6988b,29790.220633725727
0xb2d51699,126122.48125653517
0xb2d2b79a,25529.72548693947
0xb2d6892e,13913.593161085735
0xb2d2dbcd,81314.78364351534
0xb2d7891e,1466.4229999180322
0xb2d2f016,586473.7754337632
0xb2d6872d,13334.751108081762
0xb2d10c41,186298.7046295872
0xb2d15a7a,87406.38612118222
0xb2d2102a,389162.4125889918
0xb2d15657,212276.57411019603
0xb2d0bf52,1818219.4872649605
0xb2d5c979,544820.3697376703
0xb2d6841e,107867.66396245282
0xb2d4cb60,12491.915549992473
0xb2d6899a,1012.2714858473095
0xb2d4f8f0,174327.7257425851
0xb2d0b9ca,292130.25404774665
0xb2d299f1,51316.035734697645
0xb2d09bf7,1052938.2607691356
0xb2d06e0a,10044833.294050416
0xb2d2b27b,333753.5262542788
0xb2d240d2,77682.57067789989
0xb2d23b0e,105495.94668781513
0xb2d3528f,2958.8412092191143
0xb2d13ebd,3298.797066160246
0x3b9b298f,3355602.2279851087
0xb2d284d3,15671.941593610867
0xb2d3cf27,229055.03798862055
0xb2d62dfc,1145645.686912316
0xb2d67d7f,10.068634195308492
0xb2d78648,7331.013968093999
0xb2d574f5,32811.53345645766
0xb2d6d3bf,0.6260021139599427
0xb2d6095d,24735.675818397784
0xb2d51f2d,23831.09704010861
0xb2d12444,76898.54666881307
0xb2d2e2d5,13064.939925896642
0xb2d14c73,105000.3060915859
0xb2d57baf,20402.31785622713
0xb2d20169,795906.1952198447
0xb2d6b361,23252.17734406841
0xb2d5ae31,238525.37716342657
0xb2d3ef2e,1476.7691777128043
0xb2d2d21c,149024.10323352815
0xb2d0f744,16984.20624378572
0xb2d755c4,10877.035321392119
0xb2d23949,1984.9878828644532
0xb2d33198,366021.29056086304
0xb2d1aed7,184518.73494748073
0xb2d63b73,10056.100395907659
0xb2d24c75,68724.22801894962
0xb2d55ea8,43431.468688723915
0xb2d51927,2144292.1870229077
0x3b9b184c,37610.32837094494
0xb2d749c1,10298.814217189121
0xb2d4a58c,2863927.3332022266
0xb2d4421a,10553.57766846467
0xb2d15a59,15679.867810810476
0xb2d2ebbd,53849.22469364302
0xb2d3971d,12172.208735326118
0xb2d62ecb,159683.8392041263
0xb2d39f93,2.184593077910106
0xb2d5c1cf,487653.0143333744
0xb2d6289b,529651.7297028108
0xb2d075ba,85220.12803987892
0xb2d0735c,790828.9167665069
0xb2d3c2a9,14086.08315540178
0xb2d16bdb,125429.02096495818
0xb2d597b4,40824.59613150506
0xb2d61b8a,886507.0930669556
0xb2d32151,619525.2055237258
0x3b9b17e9,1364714.1410786912
0xb2d532dd,76781.36252023012
0xb2d6c966,494226.2180420003
0xb2d3ab57,8846.350941173856
0xb2d24a9e,845314.6901879264
0xb2d5963a,67466.06630815823
0xb2d6c579,18283.614837994664
0xb2d08bd4,2338088.8704431425
0xb2d08ded,8626598.488553256
0xb2d3ccd5,152587.06274821312
0xb2d6fd02,161819.05009931268
0xb2d0edcf,504035.82792503876
0xb2d0e007,387594.1689539768
0xb2d61cb6,351145.2586491427
0xb2d192e4,209948.3666442557
0xb2d25bc0,1322142.443054088
0xb2d234a8,652641.632148407
0xb2d6521d,833509.9936624779
0xb2d59d12,358602.56087123917
0x3b9b32c8,44269.03416673466
0xb2d0e07c,103734.2502546669
0xb2d488d0,18228.584227966385
0xb2d304fe,68693.90942650505
0xb2d39fde,40858.723458132285
0xb2d22ed5,21461.51950569614
0xb2d07074,96624.03902290495
0xb2d34bba,270889.66021177726
0xb2d34992,45.93238544078176
0xb2d5d3ea,33049.573628920385
0xb2d0b4c3,503432.3655884381
0xb2d35cf7,3146.0021736780964
0xb2d11f67,7676936.232991838
0xb2d2bf68,527397.309603263
0xb2d6d335,8164.229287324491
0xb2d6d4a9,135208.1681476158
0xb2d4821f,3396506.5403894936
0xb2d557eb,23209301.746842593
0x3b9adc01,684763.3198472051
0xb2d37c6b,47858.98861334932
0xb2d204b7,1241.217327229798
0xb2d32571,14566.98506021655
0xb2d0686d,884314.3209701552
0xb2d69b79,59723.1672291611
0xb2d655c8,120534.9993451548
0xb2d11f37,49376.83380344883
0xb2d10362,193144.68186918902
0xb2d11b86,227983.21289998424
0xb2d57399,707388.5203853792
0xb2d6b03d,21628.279356890136
0xb2d0b5b9,182561.94262671837
0xb2d126f0,8965.64964850368
0x3b9b405a,417396.57095994876
0xb2d1556a,151015.66440582456
0xb2d29940,71283.13975870867
0xb2d5d5d6,32471.156675979524
0xb2d62370,831822.8571617992
0xb2d12add,26745.013997300193
0xb2d18dd7,20349.422429888604
0xb2d48f8a,129159.13419058833
0xb2d1372b,164998.8647081839
0xb2d50622,16541.419993114843
0xb2d5b6b3,16370.886943092903
0xb2d8d372,435453.79548344255
0xb2d37c6e,2107.9556560106644
0xb2d4b402,945.5266493837626
0xb2d1f995,119637.73616174502
0xb2d60a0e,25929.800680553108
0xb2d6c7ec,349033.62361531856
0xb2d1bff0,136771.74920252507
0xb2d35d39,11652.820032956955
0xb2d39555,2587.580241919422
0xb2d175f5,27517.85872004822
0xb2d1539c,110930.66202906687
0xb2d67ec0,96745.04247572823
0xb2d11ac6,319304.3478605506
0xb2d3a58d,91091.26685755422
0xb2d23dba,129662.01624793942
0xb2d3efdc,19607.00149554771
0xb2d612c0,421467.6668351088
0xb2d120f3,333708.8662473315
0xb2d170a6,17010054.453422833
0xb2d14598,37531.2177274318
0xb2d34833,2353.0101881695973
0xb2d6b157,334387.52377187274
0xb2d6fa6b,721344.1034063922
0xb2d30db0,50722.58375808726
0xb2d78b0a,90538.70954260665
0xb2d1a2c2,142731.75458691784
0xb2d4ae1a,280930.82368229545
0xb2d17787,498753.8344818842
0xb2d1646a,81544.45468845339
0xb2d3c951,12447350.759292781
0xb2d30039,550144.9567984468
0xb2d25b21,207044.31023231766
0xb2d5f9ca,400421.0222807678
0xb2d58cfb,6816900.628841996
0xb2d61ba5,11249.825226000938
0xb2d6960f,81844.70097259642
0xb2d610b0,254846.6066982312
0xb2d78060,1748978.0883880092
0xb2d607a4,64877.50828933978
0xb2d06945,9114.575986189446
0xb2d292c8,201690.6554356846
0xb2d6d920,178589.4805176926
0xb2d63345,1385415.7171283192
0xb2d5cbe0,125449.64741042313
0xb2d1ed05,19116.780596631615
0xb2d645b7,3980.320033694056
0xb2d1bb4f,318659.69169030857
0xb2d3171c,643552.7244246129
0xb2d65034,12816.243206992056
0xb2d17799,35389.870916919834
0xb2d3c3ed,40854.89493660439
0xb2d63cc6,214984.07967098497
0xb2d6f063,136947.3476373053
0xb2d2cb2c,676748.8041151164
0xb2d6a8d8,167294.01941431407
0xb2d26df6,75489.95081451115
0xb2d6d359,443829.36110100296
0xb2d29298,1567430.4370966281
0xb2d242cd,16141.973922685898
0xb2d0a07a,41110.73001628747
0xb2d1c0aa,117595.97223328939
0xb2d26ae1,489939.05050838547
0xb2d105f6,206403.64133230905
0xb2d12f1b,4639.656228804956
0xb2d3109b,3698.6210322601787
0xb2d700a1,1165304.6859306064
0xb2d1cc56,11784.451666680363
0xb2d8cab1,12752.523613976386
0xb2d2af4e,16971.072339421575
0xb2d363ba,34614.907184935015
0xb2d25e2d,1559353.354445727
0xb2d44310,18438.64920766252
0xb2d5a786,2.0812707805404154
0xb2d27627,124444.90580473508
0xb2d30765,441084.94522624434
0xb2d8ceef,199107.47776674363
0xb2d4355a,198206.9196155257
0xb2d1040d,247.70428437374633
0xb2d3065a,178211.5529359425
0xb2d50658,324414.9727309991
0xb2d7af25,162839.89149527272
0xb2d3a48b,2093475.0464244653
0xb2d696ff,8539.325477833865
0xb2d18b0a,210755.6278995734
0xb2d4142d,49090.75778100068
0xb2d62bc8,2627.567919346143
0xb2d2134b,2881190.694918854
0xb2d6adac,9.176327189201977
0xb2d0d4df,102798.23926526232
0xb2d51e07,250981.35683267587
0xb2d2f2fe,14318.95898080226
0xb2d27eca,617.3825512183874
0xb2d1a92e,355697.342621883
0xb2d1c266,105782.26954021331
0x3b9b4111,38186.37024007522
0xb2d5720a,321647.8786258095
0xb2d52ed2,478366.94073301996
0xb2d1b8b5,186730.6395975302
0xb2d1551c,5682380.358071278
0x3b9b2533,15076.505262127215
0xb2d4f398,8551.139566168287
0xb2d5b06b,0.5540097818365453
0xb2d45681,67915.21472019222
0xb2d288de,1394355.430791849
0xb2d8f883,306564.34408667486
0xb2d290f4,17379.14289085894
0xb2d329c4,58600.531647049705
0xb2d64d22,22394.110978240216
0xb2d6bfeb,80667.34301925178
0xb2d5b35c,104861.8702383422
0x3b9adcdf,1340756.6628451883
0xb2d45a14,3582.420041944249
0xb2d2601c,55880.75135163391
0xb2d4a9af,15324.069197326
0xb2d62f79,105963.65370622299
0xb2d3bb89,258472.55753893644
0xb2d2bfe3,666049.6665509669
0xb2d3bebc,9592.2024562333
0xb2d1db95,355341.27574370144
0xb2d596cd,6183956.836392648
0xb2d5af12,501267.86767389096
0xb2d8e902,2030688.0099945997
0xb2d40d13,5251.028411670116
0xb2d21f9c,1042452.3959297893
0xb2d60f42,30163.443716395366
0xb2d6f741,169029.57614521956
